review_id,caterer_id,caterer_name,cuisine_type,performance_tier,review_date,star_rating,vader_compound,vader_label,tb_polarity,tb_subjectivity,topic_label,topic_probability,word_count
895,11,Saffron House,Middle Eastern,gold,2024-02-01,4,0.6124,positive,0.3619,0.7702,Value & Pricing,0.568,14
601,8,Mediterranean Table,Mediterranean,platinum,2024-02-03,5,0.8126,positive,0.3,0.5,Customer Service,0.6286,18
999,13,The Smokehouse BBQ,BBQ,silver,2024-02-04,4,0.8555,positive,0.6,1.0,Packaging & Presentation,0.5123,13
181,3,Harbor Fresh Kitchen,American,silver,2024-02-05,4,0.624,positive,0.2,0.4333,Food Quality & Taste,0.9599,19
261,4,Bella Cucina Events,Italian,platinum,2024-02-05,5,0.6115,positive,0.55,0.55,Delivery & Timeliness,0.7775,17
230,3,Harbor Fresh Kitchen,American,silver,2024-02-06,5,0.4939,positive,0.15,0.4,Food Quality & Taste,0.6046,24
34,1,Boston Box Lunch Co.,American,platinum,2024-02-06,5,0.8519,positive,0.3,0.6,Food Quality & Taste,0.4192,24
204,3,Harbor Fresh Kitchen,American,silver,2024-02-07,5,0.7328,positive,0.65,0.55,Value & Pricing,0.9371,21
206,3,Harbor Fresh Kitchen,American,silver,2024-02-07,4,0.0,neutral,0.2929,0.7179,Packaging & Presentation,0.5791,13
1045,13,The Smokehouse BBQ,BBQ,silver,2024-02-08,4,0.8225,positive,0.3,0.6,Food Quality & Taste,0.6099,19
987,12,Pacific Rim Catering,Asian Fusion,silver,2024-02-09,4,0.8555,positive,0.525,0.925,Value & Pricing,0.5111,15
1160,15,Federal Street Fare,American,needs_improvement,2024-02-09,4,0.6369,positive,1.0,0.3,Packaging & Presentation,0.9331,14
904,11,Saffron House,Middle Eastern,gold,2024-02-09,5,0.6124,positive,0.15,0.5,Packaging & Presentation,0.5451,17
634,8,Mediterranean Table,Mediterranean,platinum,2024-02-10,5,0.4404,positive,0.3343,0.6743,Value & Pricing,0.5668,26
626,8,Mediterranean Table,Mediterranean,platinum,2024-02-10,5,0.6353,positive,0.3,0.5,Delivery & Timeliness,0.5717,20
774,10,New England Deli,American,needs_improvement,2024-02-10,4,0.4019,positive,0.1,0.2417,Packaging & Presentation,0.9495,12
725,9,Seoul Kitchen Catering,Korean,gold,2024-02-10,5,0.5413,positive,0.2964,0.5089,Value & Pricing,0.6362,23
558,7,The Grain Bowl,American,silver,2024-02-11,4,0.3182,positive,0.3,0.5,Packaging & Presentation,0.5882,11
892,11,Saffron House,Middle Eastern,gold,2024-02-12,5,0.8689,positive,0.48,0.71,Value & Pricing,0.6513,17
655,8,Mediterranean Table,Mediterranean,platinum,2024-02-13,5,0.9324,positive,0.3087,0.7288,Customer Service,0.6335,24
281,4,Bella Cucina Events,Italian,platinum,2024-02-14,5,0.6808,positive,0.15,0.25,Packaging & Presentation,0.3752,15
1105,14,Garden State Greens,Vegetarian,silver,2024-02-14,4,0.3804,positive,0.3,0.5,Packaging & Presentation,0.5657,14
375,5,Green Garden Catering,Vegetarian,gold,2024-02-14,5,0.8221,positive,0.0838,0.4287,Food Quality & Taste,0.7158,24
388,5,Green Garden Catering,Vegetarian,gold,2024-02-15,5,0.2263,positive,-0.5,1.0,Value & Pricing,0.7315,21
351,5,Green Garden Catering,Vegetarian,gold,2024-02-15,5,0.6124,positive,0.5,0.875,Packaging & Presentation,0.565,20
659,8,Mediterranean Table,Mediterranean,platinum,2024-02-15,5,0.2263,positive,0.3,0.1,Packaging & Presentation,0.5899,22
605,8,Mediterranean Table,Mediterranean,platinum,2024-02-16,5,0.802,positive,0.47,0.74,Customer Service,0.608,22
403,5,Green Garden Catering,Vegetarian,gold,2024-02-17,5,0.7169,positive,0.5611,0.8056,Customer Service,0.408,21
85,1,Boston Box Lunch Co.,American,platinum,2024-02-18,5,0.3612,positive,0.1,0.2667,Food Quality & Taste,0.691,21
769,10,New England Deli,American,needs_improvement,2024-02-20,4,0.0,neutral,0.2929,0.7179,Value & Pricing,0.9499,14
988,12,Pacific Rim Catering,Asian Fusion,silver,2024-02-20,4,0.4215,positive,0.6,1.0,Packaging & Presentation,0.9425,14
425,5,Green Garden Catering,Vegetarian,gold,2024-02-20,5,0.5106,positive,0.4167,0.7083,Food Quality & Taste,0.5278,16
913,11,Saffron House,Middle Eastern,gold,2024-02-20,5,0.7579,positive,0.45,0.425,Packaging & Presentation,0.9421,15
900,11,Saffron House,Middle Eastern,gold,2024-02-21,5,0.6124,positive,0.2714,0.5777,Customer Service,0.354,19
1021,13,The Smokehouse BBQ,BBQ,silver,2024-02-22,4,0.0,neutral,0.0,0.0,Packaging & Presentation,0.938,11
524,7,The Grain Bowl,American,silver,2024-02-22,5,0.5719,positive,0.3667,0.3667,Delivery & Timeliness,0.6947,19
997,13,The Smokehouse BBQ,BBQ,silver,2024-02-22,4,0.3182,positive,0.3,0.5,Delivery & Timeliness,0.6444,10
1131,14,Garden State Greens,Vegetarian,silver,2024-02-22,4,0.7425,positive,0.65,0.75,Delivery & Timeliness,0.933,10
258,4,Bella Cucina Events,Italian,platinum,2024-02-24,5,0.3818,positive,0.4167,0.7083,Packaging & Presentation,0.6766,19
161,2,Spice Route Catering,Indian,gold,2024-02-25,4,0.6369,positive,-0.5,1.0,Value & Pricing,0.5666,14
618,8,Mediterranean Table,Mediterranean,platinum,2024-02-25,5,0.9022,positive,0.6667,0.5583,Customer Service,0.6397,27
971,12,Pacific Rim Catering,Asian Fusion,silver,2024-02-26,5,0.6124,positive,0.3619,0.7702,Value & Pricing,0.5508,21
340,4,Bella Cucina Events,Italian,platinum,2024-02-27,5,0.6124,positive,0.5,0.9,Value & Pricing,0.4368,17
1043,13,The Smokehouse BBQ,BBQ,silver,2024-02-27,4,0.8176,positive,1.0,0.3,Packaging & Presentation,0.9197,13
658,8,Mediterranean Table,Mediterranean,platinum,2024-02-27,4,0.6353,positive,0.3,0.5,Food Quality & Taste,0.9499,16
1048,13,The Smokehouse BBQ,BBQ,silver,2024-02-28,4,0.0,neutral,0.1,0.1,Food Quality & Taste,0.328,10
631,8,Mediterranean Table,Mediterranean,platinum,2024-02-28,4,0.3612,positive,0.15,0.4,Food Quality & Taste,0.5425,17
793,10,New England Deli,American,needs_improvement,2024-02-29,4,0.6249,positive,0.45,0.75,Packaging & Presentation,0.5293,11
260,4,Bella Cucina Events,Italian,platinum,2024-02-29,5,0.0,neutral,0.2286,0.5119,Value & Pricing,0.7509,19
205,3,Harbor Fresh Kitchen,American,silver,2024-03-01,4,0.8581,positive,1.0,0.65,Food Quality & Taste,0.8646,13
513,6,Taqueria Del Sol,Mexican,gold,2024-03-01,4,0.7645,positive,0.6111,0.8056,Food Quality & Taste,0.9194,11
724,9,Seoul Kitchen Catering,Korean,gold,2024-03-02,5,0.742,positive,-0.0413,0.6038,Food Quality & Taste,0.5846,25
236,3,Harbor Fresh Kitchen,American,silver,2024-03-02,4,0.6369,positive,-0.1,0.5,Value & Pricing,0.5111,18
203,3,Harbor Fresh Kitchen,American,silver,2024-03-03,4,0.7096,positive,0.4167,0.7083,Packaging & Presentation,0.5857,11
1083,14,Garden State Greens,Vegetarian,silver,2024-03-03,4,0.8126,positive,1.0,1.0,Delivery & Timeliness,0.9579,18
629,8,Mediterranean Table,Mediterranean,platinum,2024-03-04,5,0.7579,positive,0.2667,0.5583,Food Quality & Taste,0.9634,25
992,13,The Smokehouse BBQ,BBQ,silver,2024-03-04,4,0.5423,positive,0.1111,0.8056,Value & Pricing,0.9495,15
68,1,Boston Box Lunch Co.,American,platinum,2024-03-06,5,0.872,positive,0.75,0.75,Customer Service,0.3928,26
719,9,Seoul Kitchen Catering,Korean,gold,2024-03-07,4,0.7003,positive,0.125,0.325,Food Quality & Taste,0.6099,20
433,5,Green Garden Catering,Vegetarian,gold,2024-03-07,5,0.8479,positive,1.0,0.65,Food Quality & Taste,0.7302,20
801,10,New England Deli,American,needs_improvement,2024-03-09,4,0.6369,positive,-0.1,0.5,Value & Pricing,0.5111,18
705,9,Seoul Kitchen Catering,Korean,gold,2024-03-09,5,0.7845,positive,0.5,0.4,Packaging & Presentation,0.9496,20
277,4,Bella Cucina Events,Italian,platinum,2024-03-11,5,0.4201,positive,0.045,0.3383,Packaging & Presentation,0.5991,19
990,12,Pacific Rim Catering,Asian Fusion,silver,2024-03-12,4,0.3818,positive,0.3548,0.7131,Value & Pricing,0.9422,13
479,6,Taqueria Del Sol,Mexican,gold,2024-03-12,4,0.6478,positive,0.2,0.4417,Packaging & Presentation,0.5823,15
282,4,Bella Cucina Events,Italian,platinum,2024-03-16,5,0.5859,positive,0.1464,0.7339,Value & Pricing,0.6577,28
1076,14,Garden State Greens,Vegetarian,silver,2024-03-17,4,0.5994,positive,0.85,1.0,Customer Service,0.5417,16
884,11,Saffron House,Middle Eastern,gold,2024-03-17,5,0.8268,positive,0.45,0.75,Food Quality & Taste,0.5003,23
662,8,Mediterranean Table,Mediterranean,platinum,2024-03-17,5,0.765,positive,0.0,0.0,Packaging & Presentation,0.9556,17
1191,15,Federal Street Fare,American,needs_improvement,2024-03-18,4,0.5106,positive,0.5,0.9,Value & Pricing,0.9423,15
214,3,Harbor Fresh Kitchen,American,silver,2024-03-18,4,0.6115,positive,1.0,1.0,Packaging & Presentation,0.9418,11
556,7,The Grain Bowl,American,silver,2024-03-19,4,0.7906,positive,0.4,0.5,Delivery & Timeliness,0.5412,18
831,11,Saffron House,Middle Eastern,gold,2024-03-21,4,0.765,positive,0.1,0.25,Customer Service,0.48,14
369,5,Green Garden Catering,Vegetarian,gold,2024-03-23,5,0.8481,positive,0.5333,0.8333,Packaging & Presentation,0.5001,21
187,3,Harbor Fresh Kitchen,American,silver,2024-03-23,4,0.743,positive,0.4,0.6875,Food Quality & Taste,0.4891,12
1030,13,The Smokehouse BBQ,BBQ,silver,2024-03-24,4,0.5106,positive,0.1964,0.4839,Customer Service,0.5515,16
504,6,Taqueria Del Sol,Mexican,gold,2024-03-25,5,0.7003,positive,0.15,0.4,Food Quality & Taste,0.5697,23
450,6,Taqueria Del Sol,Mexican,gold,2024-03-25,4,0.6369,positive,1.0,0.3,Packaging & Presentation,0.9331,14
493,6,Taqueria Del Sol,Mexican,gold,2024-03-27,5,0.3804,positive,0.2214,0.4839,Food Quality & Taste,0.3587,20
815,10,New England Deli,American,needs_improvement,2024-03-28,4,0.4215,positive,0.35,0.55,Packaging & Presentation,0.9424,11
1134,14,Garden State Greens,Vegetarian,silver,2024-03-28,4,0.5106,positive,0.0,0.0,Packaging & Presentation,0.9555,11
714,9,Seoul Kitchen Catering,Korean,gold,2024-03-29,5,0.5709,positive,-0.155,0.6383,Food Quality & Taste,0.509,22
1137,14,Garden State Greens,Vegetarian,silver,2024-03-29,4,0.7574,positive,0.575,0.75,Customer Service,0.5114,18
1161,15,Federal Street Fare,American,needs_improvement,2024-03-31,4,0.3804,positive,0.2952,0.6452,Value & Pricing,0.4925,15
178,3,Harbor Fresh Kitchen,American,silver,2024-04-01,4,0.8777,positive,0.8,1.0,Customer Service,0.9329,13
499,6,Taqueria Del Sol,Mexican,gold,2024-04-02,4,0.6115,positive,1.0,1.0,Food Quality & Taste,0.8991,10
436,6,Taqueria Del Sol,Mexican,gold,2024-04-02,5,0.807,positive,0.4,0.5,Customer Service,0.9418,21
925,12,Pacific Rim Catering,Asian Fusion,silver,2024-04-02,4,0.7089,positive,0.45,0.8,Value & Pricing,0.5519,15
52,1,Boston Box Lunch Co.,American,platinum,2024-04-02,5,0.8779,positive,0.55,0.9375,Customer Service,0.554,22
873,11,Saffron House,Middle Eastern,gold,2024-04-05,5,0.7964,positive,0.75,0.4,Customer Service,0.5211,26
625,8,Mediterranean Table,Mediterranean,platinum,2024-04-05,5,0.3182,positive,0.2952,0.6452,Delivery & Timeliness,0.5366,19
308,4,Bella Cucina Events,Italian,platinum,2024-04-06,5,0.7184,positive,0.4,0.5333,Packaging & Presentation,0.4396,19
453,6,Taqueria Del Sol,Mexican,gold,2024-04-08,4,0.7184,positive,0.4,0.7708,Packaging & Presentation,0.509,14
602,8,Mediterranean Table,Mediterranean,platinum,2024-04-08,5,0.6808,positive,0.45,0.8,Value & Pricing,0.5993,19
373,5,Green Garden Catering,Vegetarian,gold,2024-04-09,4,0.8689,positive,0.8,1.0,Delivery & Timeliness,0.5315,17
97,2,Spice Route Catering,Indian,gold,2024-04-09,5,0.8779,positive,0.7167,0.5667,Delivery & Timeliness,0.7957,22
1077,14,Garden State Greens,Vegetarian,silver,2024-04-10,5,0.8442,positive,0.925,0.65,Customer Service,0.9496,25
376,5,Green Garden Catering,Vegetarian,gold,2024-04-11,4,0.6249,positive,0.2833,0.5542,Food Quality & Taste,0.9528,17
909,11,Saffron House,Middle Eastern,gold,2024-04-12,4,0.8479,positive,1.0,0.65,Food Quality & Taste,0.8646,13
1120,14,Garden State Greens,Vegetarian,silver,2024-04-13,4,0.6115,positive,1.0,1.0,Packaging & Presentation,0.9418,11
993,13,The Smokehouse BBQ,BBQ,silver,2024-04-13,4,0.8779,positive,0.7167,0.5667,Delivery & Timeliness,0.9101,15
1145,15,Federal Street Fare,American,needs_improvement,2024-04-14,4,0.5106,positive,0.5,0.9,Value & Pricing,0.9423,15
760,9,Seoul Kitchen Catering,Korean,gold,2024-04-15,5,0.8481,positive,0.25,0.3688,Customer Service,0.3924,24
190,3,Harbor Fresh Kitchen,American,silver,2024-04-16,5,0.836,positive,0.6,1.0,Packaging & Presentation,0.5513,21
867,11,Saffron House,Middle Eastern,gold,2024-04-16,5,0.6115,positive,0.5286,0.8119,Value & Pricing,0.9373,19
1194,15,Federal Street Fare,American,needs_improvement,2024-04-16,4,0.4939,positive,-0.1,0.75,Value & Pricing,0.5666,14
23,1,Boston Box Lunch Co.,American,platinum,2024-04-17,5,0.5239,positive,0.475,0.55,Delivery & Timeliness,0.5304,20
970,12,Pacific Rim Catering,Asian Fusion,silver,2024-04-17,4,0.6115,positive,0.5286,0.8119,Value & Pricing,0.9325,12
948,12,Pacific Rim Catering,Asian Fusion,silver,2024-04-17,4,0.7425,positive,0.65,0.75,Delivery & Timeliness,0.9329,10
1099,14,Garden State Greens,Vegetarian,silver,2024-04-17,4,0.7269,positive,0.525,0.925,Packaging & Presentation,0.5099,13
370,5,Green Garden Catering,Vegetarian,gold,2024-04-19,5,0.8271,positive,0.75,0.9375,Delivery & Timeliness,0.5956,23
368,5,Green Garden Catering,Vegetarian,gold,2024-04-20,4,0.8777,positive,0.8,1.0,Customer Service,0.9329,13
465,6,Taqueria Del Sol,Mexican,gold,2024-04-21,5,0.91,positive,0.45,0.5667,Packaging & Presentation,0.9692,17
995,13,The Smokehouse BBQ,BBQ,silver,2024-04-22,4,0.5106,positive,0.2929,0.7179,Packaging & Presentation,0.5512,12
83,1,Boston Box Lunch Co.,American,platinum,2024-04-23,5,0.8805,positive,0.2337,0.6038,Food Quality & Taste,0.3845,21
411,5,Green Garden Catering,Vegetarian,gold,2024-04-24,5,0.659,positive,0.2171,0.5829,Food Quality & Taste,0.5317,20
391,5,Green Garden Catering,Vegetarian,gold,2024-04-24,5,0.8779,positive,0.4467,0.7267,Value & Pricing,0.675,22
390,5,Green Garden Catering,Vegetarian,gold,2024-04-25,5,0.6124,positive,0.3,0.4875,Food Quality & Taste,0.567,19
392,5,Green Garden Catering,Vegetarian,gold,2024-04-25,5,0.8221,positive,0.36,0.74,Value & Pricing,0.5257,21
1036,13,The Smokehouse BBQ,BBQ,silver,2024-04-26,4,0.8074,positive,0.5,0.8938,Value & Pricing,0.6249,14
939,12,Pacific Rim Catering,Asian Fusion,silver,2024-04-26,4,0.7089,positive,0.45,0.8,Value & Pricing,0.5519,15
863,11,Saffron House,Middle Eastern,gold,2024-04-29,4,0.5574,positive,-0.2,0.6917,Packaging & Presentation,0.509,16
891,11,Saffron House,Middle Eastern,gold,2024-04-29,4,0.4939,positive,-0.1,0.75,Value & Pricing,0.5666,14
41,1,Boston Box Lunch Co.,American,platinum,2024-04-30,5,0.624,positive,0.1117,0.4717,Packaging & Presentation,0.4009,19
1029,13,The Smokehouse BBQ,BBQ,silver,2024-05-01,4,0.3818,positive,0.3548,0.7131,Value & Pricing,0.9422,13
118,2,Spice Route Catering,Indian,gold,2024-05-01,4,0.5719,positive,0.05,1.0,Packaging & Presentation,0.5099,15
191,3,Harbor Fresh Kitchen,American,silver,2024-05-01,4,0.7425,positive,0.65,0.75,Delivery & Timeliness,0.6016,17
1090,14,Garden State Greens,Vegetarian,silver,2024-05-02,4,0.6808,positive,0.45,0.8,Value & Pricing,0.5666,12
753,9,Seoul Kitchen Catering,Korean,gold,2024-05-02,4,0.8268,positive,0.45,0.75,Customer Service,0.48,16
526,7,The Grain Bowl,American,silver,2024-05-03,4,0.7089,positive,0.3,0.5,Packaging & Presentation,0.5124,13
864,11,Saffron House,Middle Eastern,gold,2024-05-03,5,0.8979,positive,0.5,0.75,Customer Service,0.509,26
317,4,Bella Cucina Events,Italian,platinum,2024-05-04,5,0.6478,positive,0.0838,0.4287,Food Quality & Taste,0.9666,24
57,1,Boston Box Lunch Co.,American,platinum,2024-05-04,4,0.4215,positive,0.6,1.0,Packaging & Presentation,0.9425,11
55,1,Boston Box Lunch Co.,American,platinum,2024-05-05,5,0.7783,positive,0.525,0.925,Packaging & Presentation,0.3732,18
396,5,Green Garden Catering,Vegetarian,gold,2024-05-06,5,0.7079,positive,0.3833,0.6,Food Quality & Taste,0.3724,26
42,1,Boston Box Lunch Co.,American,platinum,2024-05-06,5,0.9001,positive,0.4667,0.6583,Customer Service,0.4436,23
495,6,Taqueria Del Sol,Mexican,gold,2024-05-07,4,0.2263,positive,-0.2,0.55,Value & Pricing,0.9422,14
35,1,Boston Box Lunch Co.,American,platinum,2024-05-08,5,0.1779,positive,0.2929,0.7179,Delivery & Timeliness,0.4077,17
166,2,Spice Route Catering,Indian,gold,2024-05-09,5,0.7269,positive,0.4714,0.4589,Value & Pricing,0.9498,23
508,6,Taqueria Del Sol,Mexican,gold,2024-05-09,4,0.8074,positive,0.5,0.8938,Value & Pricing,0.5986,14
415,5,Green Garden Catering,Vegetarian,gold,2024-05-10,4,0.765,positive,0.5,0.9,Value & Pricing,0.5666,12
759,9,Seoul Kitchen Catering,Korean,gold,2024-05-10,5,0.6115,positive,0.55,0.55,Delivery & Timeliness,0.9324,17
780,10,New England Deli,American,needs_improvement,2024-05-11,4,0.5719,positive,0.55,0.55,Delivery & Timeliness,0.9428,14
1089,14,Garden State Greens,Vegetarian,silver,2024-05-12,4,0.6369,positive,0.5286,0.5786,Value & Pricing,0.9195,15
687,9,Seoul Kitchen Catering,Korean,gold,2024-05-13,4,0.7425,positive,0.65,0.75,Delivery & Timeliness,0.9329,10
991,12,Pacific Rim Catering,Asian Fusion,silver,2024-05-15,4,0.3182,positive,0.3,0.5,Packaging & Presentation,0.5294,11
694,9,Seoul Kitchen Catering,Korean,gold,2024-05-15,5,0.6597,positive,0.2667,0.4333,Food Quality & Taste,0.5629,28
378,5,Green Garden Catering,Vegetarian,gold,2024-05-16,5,0.8973,positive,0.8333,0.8333,Customer Service,0.5013,26
507,6,Taqueria Del Sol,Mexican,gold,2024-05-17,4,0.7269,positive,0.25,0.65,Value & Pricing,0.9331,17
196,3,Harbor Fresh Kitchen,American,silver,2024-05-19,4,0.7717,positive,0.4333,0.3667,Food Quality & Taste,0.9427,19
979,12,Pacific Rim Catering,Asian Fusion,silver,2024-05-19,4,0.5719,positive,0.55,0.55,Delivery & Timeliness,0.9428,14
24,1,Boston Box Lunch Co.,American,platinum,2024-05-20,5,0.5423,positive,0.3778,0.5056,Value & Pricing,0.7322,22
533,7,The Grain Bowl,American,silver,2024-05-21,4,0.7089,positive,0.25,1.0,Value & Pricing,0.9423,14
255,4,Bella Cucina Events,Italian,platinum,2024-05-22,4,0.3612,positive,0.2214,0.5589,Food Quality & Taste,0.5495,18
521,7,The Grain Bowl,American,silver,2024-05-22,4,0.0,neutral,0.1,0.1,Food Quality & Taste,0.328,10
897,11,Saffron House,Middle Eastern,gold,2024-05-23,5,0.6697,positive,0.045,0.4328,Packaging & Presentation,0.5162,23
226,3,Harbor Fresh Kitchen,American,silver,2024-05-23,4,0.7645,positive,0.6111,0.8056,Food Quality & Taste,0.9194,11
889,11,Saffron House,Middle Eastern,gold,2024-05-23,4,0.6124,positive,0.2,0.4417,Packaging & Presentation,0.544,12
12,1,Boston Box Lunch Co.,American,platinum,2024-05-23,5,0.7264,positive,0.303,0.7215,Value & Pricing,0.6597,22
599,8,Mediterranean Table,Mediterranean,platinum,2024-05-24,4,0.5423,positive,0.1111,0.8056,Value & Pricing,0.9495,15
616,8,Mediterranean Table,Mediterranean,platinum,2024-05-24,5,0.8402,positive,0.52,0.84,Packaging & Presentation,0.3748,25
916,12,Pacific Rim Catering,Asian Fusion,silver,2024-05-24,4,0.8718,positive,0.7167,0.9167,Delivery & Timeliness,0.933,12
235,3,Harbor Fresh Kitchen,American,silver,2024-05-25,5,0.5413,positive,0.2333,0.2333,Value & Pricing,0.3899,21
348,5,Green Garden Catering,Vegetarian,gold,2024-05-25,4,0.6249,positive,0.45,0.75,Packaging & Presentation,0.5293,11
194,3,Harbor Fresh Kitchen,American,silver,2024-05-25,4,0.5719,positive,0.5286,0.8119,Delivery & Timeliness,0.5412,16
175,2,Spice Route Catering,Indian,gold,2024-05-25,5,0.4215,positive,-0.0333,0.4,Value & Pricing,0.9576,22
1046,13,The Smokehouse BBQ,BBQ,silver,2024-05-26,4,0.8834,positive,0.8,0.65,Customer Service,0.9198,16
593,8,Mediterranean Table,Mediterranean,platinum,2024-05-26,4,0.6249,positive,0.2833,0.5542,Food Quality & Taste,0.9555,17
653,8,Mediterranean Table,Mediterranean,platinum,2024-05-27,4,0.6124,positive,0.3,0.4875,Food Quality & Taste,0.6088,12
543,7,The Grain Bowl,American,silver,2024-05-27,4,0.0,neutral,0.2929,0.7179,Value & Pricing,0.9325,15
102,2,Spice Route Catering,Indian,gold,2024-05-27,4,0.5106,positive,0.1,0.1,Packaging & Presentation,0.9265,10
427,5,Green Garden Catering,Vegetarian,gold,2024-05-27,4,0.6369,positive,-0.5,1.0,Value & Pricing,0.5666,14
65,1,Boston Box Lunch Co.,American,platinum,2024-05-28,5,0.6486,positive,0.2838,0.6705,Value & Pricing,0.6456,19
751,9,Seoul Kitchen Catering,Korean,gold,2024-05-28,4,0.6808,positive,0.45,0.8,Value & Pricing,0.5666,12
1050,13,The Smokehouse BBQ,BBQ,silver,2024-05-29,4,0.7096,positive,0.2583,0.4792,Customer Service,0.5147,15
771,10,New England Deli,American,needs_improvement,2024-05-30,4,0.3804,positive,0.2,0.3,Food Quality & Taste,0.5427,13
132,2,Spice Route Catering,Indian,gold,2024-05-30,5,0.8883,positive,0.3837,0.6975,Food Quality & Taste,0.5857,24
278,4,Bella Cucina Events,Italian,platinum,2024-05-30,5,0.9008,positive,0.6333,0.6167,Packaging & Presentation,0.5784,15
198,3,Harbor Fresh Kitchen,American,silver,2024-05-31,4,0.0,neutral,0.0,0.0,Packaging & Presentation,0.9424,14
104,2,Spice Route Catering,Indian,gold,2024-06-01,4,0.5719,positive,1.0,1.0,Packaging & Presentation,0.5099,15
143,2,Spice Route Catering,Indian,gold,2024-06-02,4,0.9042,positive,0.6,1.0,Customer Service,0.95,16
1122,14,Garden State Greens,Vegetarian,silver,2024-06-03,5,0.0,neutral,0.1,0.1,Packaging & Presentation,0.9316,20
360,5,Green Garden Catering,Vegetarian,gold,2024-06-03,5,0.7783,positive,0.3778,0.5056,Value & Pricing,0.4658,19
316,4,Bella Cucina Events,Italian,platinum,2024-06-04,5,0.8442,positive,0.4438,0.7205,Value & Pricing,0.6413,18
619,8,Mediterranean Table,Mediterranean,platinum,2024-06-05,4,0.6115,positive,1.0,1.0,Food Quality & Taste,0.8983,13
1058,13,The Smokehouse BBQ,BBQ,silver,2024-06-05,4,0.2263,positive,-0.5,1.0,Value & Pricing,0.7286,14
283,4,Bella Cucina Events,Italian,platinum,2024-06-06,5,0.8268,positive,0.6333,0.7,Packaging & Presentation,0.6216,19
69,1,Boston Box Lunch Co.,American,platinum,2024-06-06,5,0.923,positive,0.7,0.5167,Food Quality & Taste,0.5588,21
1158,15,Federal Street Fare,American,needs_improvement,2024-06-06,4,0.6369,positive,0.25,0.925,Value & Pricing,0.96,16
515,6,Taqueria Del Sol,Mexican,gold,2024-06-07,5,0.8586,positive,0.6,0.6667,Customer Service,0.5567,25
567,7,The Grain Bowl,American,silver,2024-06-07,4,0.7003,positive,0.15,0.4,Food Quality & Taste,0.5978,16
608,8,Mediterranean Table,Mediterranean,platinum,2024-06-08,5,0.7783,positive,0.3,0.6667,Packaging & Presentation,0.545,17
1015,13,The Smokehouse BBQ,BBQ,silver,2024-06-08,4,0.5423,positive,0.1111,0.8056,Value & Pricing,0.9495,15
248,3,Harbor Fresh Kitchen,American,silver,2024-06-08,4,0.7574,positive,0.575,0.75,Customer Service,0.5114,18
949,12,Pacific Rim Catering,Asian Fusion,silver,2024-06-09,4,0.4215,positive,0.6,1.0,Packaging & Presentation,0.9425,11
730,9,Seoul Kitchen Catering,Korean,gold,2024-06-09,4,0.5106,positive,0.1,0.25,Customer Service,0.6834,14
490,6,Taqueria Del Sol,Mexican,gold,2024-06-09,4,0.0,neutral,0.2929,0.7179,Value & Pricing,0.9325,15
617,8,Mediterranean Table,Mediterranean,platinum,2024-06-10,4,0.3818,positive,0.4167,0.7083,Food Quality & Taste,0.9199,11
92,2,Spice Route Catering,Indian,gold,2024-06-11,5,0.1779,positive,0.2929,0.7179,Packaging & Presentation,0.386,18
920,12,Pacific Rim Catering,Asian Fusion,silver,2024-06-12,5,0.3804,positive,0.3,0.5,Food Quality & Taste,0.9494,23
299,4,Bella Cucina Events,Italian,platinum,2024-06-12,5,0.836,positive,0.4,0.6667,Customer Service,0.5739,19
1025,13,The Smokehouse BBQ,BBQ,silver,2024-06-12,4,0.765,positive,0.4444,0.7639,Food Quality & Taste,0.9272,13
530,7,The Grain Bowl,American,silver,2024-06-12,4,0.3182,positive,0.2,0.3,Delivery & Timeliness,0.9332,10
377,5,Green Garden Catering,Vegetarian,gold,2024-06-14,5,0.8479,positive,1.0,0.65,Food Quality & Taste,0.7302,20
315,4,Bella Cucina Events,Italian,platinum,2024-06-14,5,0.7604,positive,0.53,0.76,Value & Pricing,0.5488,25
47,1,Boston Box Lunch Co.,American,platinum,2024-06-14,5,0.0,neutral,0.1,0.1,Delivery & Timeliness,0.9265,17
902,11,Saffron House,Middle Eastern,gold,2024-06-16,4,0.0,neutral,0.2929,0.7179,Value & Pricing,0.9499,14
562,7,The Grain Bowl,American,silver,2024-06-16,4,0.3804,positive,0.3,0.5,Food Quality & Taste,0.9332,13
665,8,Mediterranean Table,Mediterranean,platinum,2024-06-17,4,0.7003,positive,0.125,0.325,Food Quality & Taste,0.6099,20
875,11,Saffron House,Middle Eastern,gold,2024-06-17,4,0.3818,positive,0.3111,0.5056,Food Quality & Taste,0.5776,11
1026,13,The Smokehouse BBQ,BBQ,silver,2024-06-17,4,0.6808,positive,0.3,0.5,Packaging & Presentation,0.5334,10
356,5,Green Garden Catering,Vegetarian,gold,2024-06-18,4,0.7089,positive,0.1667,0.3333,Food Quality & Taste,0.5123,17
183,3,Harbor Fresh Kitchen,American,silver,2024-06-18,4,0.7645,positive,0.4,0.6875,Food Quality & Taste,0.9384,15
362,5,Green Garden Catering,Vegetarian,gold,2024-06-18,5,0.3804,positive,0.1333,0.2,Food Quality & Taste,0.3618,18
519,7,The Grain Bowl,American,silver,2024-06-18,4,0.6124,positive,0.5,0.875,Food Quality & Taste,0.9199,12
382,5,Green Garden Catering,Vegetarian,gold,2024-06-18,4,0.5267,positive,-0.0667,0.6,Value & Pricing,0.4944,20
