review_id,caterer_id,caterer_name,cuisine_type,performance_tier,review_date,star_rating,review_text,word_count
184,3,Harbor Fresh Kitchen,American,silver,2024-07-18,4,The food was absolutely delicious. Portions were generous and well-presented.,10
87,1,Boston Box Lunch Co.,American,platinum,2024-07-21,5,Showed up early and had everything ready before our guests arrived. The food was absolutely delicious. Our go-to caterer for all company events.,23
747,9,Seoul Kitchen Catering,Korean,gold,2024-07-21,4,"Hot food arrived hot — impressive logistics. Each item was packaged individually, which our team appreciated.",16
160,2,Spice Route Catering,Indian,gold,2024-07-21,4,Everything tasted fresh and flavorful. Everything tasted fresh and flavorful.,10
729,9,Seoul Kitchen Catering,Korean,gold,2024-07-21,5,Delivery was prompt and professional. Packaging was neat and easy to serve. Competitive pricing without sacrificing quality.,17
357,5,Green Garden Catering,Vegetarian,gold,2024-07-21,5,Delivery was prompt and professional. The delivery team handled a difficult parking situation gracefully. Highly recommend to other offices in the area.,22
295,4,Bella Cucina Events,Italian,platinum,2024-07-22,5,Portions were generous and well-presented. Packaging was neat and easy to serve. Our go-to caterer for all company events.,19
592,8,Mediterranean Table,Mediterranean,platinum,2024-07-22,5,"On-time delivery made our event stress-free. Arrived right on time, which is rare. Great value for the price.",18
406,5,Green Garden Catering,Vegetarian,gold,2024-07-22,4,Portions were generous and well-presented. Showed up early and had everything ready before our guests arrived.,16
537,7,The Grain Bowl,American,silver,2024-07-22,4,The food was absolutely delicious. Our team raved about the food all afternoon.,13
1118,14,Garden State Greens,Vegetarian,silver,2024-07-23,5,A perfect variety of options for all dietary needs. Packaging was neat and easy to serve. We have used them three times and they get better every time.,28
71,1,Boston Box Lunch Co.,American,platinum,2024-07-23,5,"Best catering we have had in the office. Each item was packaged individually, which our team appreciated. We have used them three times and they get better every time.",29
1157,15,Federal Street Fare,American,needs_improvement,2024-07-24,4,Incredibly fresh — you could taste the quality. Eco-friendly containers were a nice touch.,14
576,7,The Grain Bowl,American,silver,2024-07-24,4,Showed up early and had everything ready before our guests arrived. A perfect variety of options for all dietary needs.,20
129,2,Spice Route Catering,Indian,gold,2024-07-25,5,The food was absolutely delicious. Eco-friendly containers were a nice touch. We have used them three times and they get better every time.,23
1084,14,Garden State Greens,Vegetarian,silver,2024-07-25,5,On-time delivery made our event stress-free. Best catering we have had in the office. Already booked our next order.,19
946,12,Pacific Rim Catering,Asian Fusion,silver,2024-07-26,4,"Arrived right on time, which is rare. Packaging was neat and easy to serve.",14
1121,14,Garden State Greens,Vegetarian,silver,2024-07-27,4,The food was absolutely delicious. Best catering we have had in the office.,13
73,1,Boston Box Lunch Co.,American,platinum,2024-07-27,5,Our team raved about the food all afternoon. The food exceeded our expectations. We will definitely be ordering again.,19
1081,14,Garden State Greens,Vegetarian,silver,2024-07-27,4,On-time delivery made our event stress-free. The food was absolutely delicious.,11
432,5,Green Garden Catering,Vegetarian,gold,2024-07-29,5,Hot food arrived hot — impressive logistics. The flavors were bold and authentic. Worth every penny for a team of 50.,21
1190,15,Federal Street Fare,American,needs_improvement,2024-07-30,4,"Arrived right on time, which is rare. Everything tasted fresh and flavorful.",12
739,9,Seoul Kitchen Catering,Korean,gold,2024-07-30,5,Best catering we have had in the office. Best catering we have had in the office. Already booked our next order.,21
1091,14,Garden State Greens,Vegetarian,silver,2024-07-30,5,The delivery team handled a difficult parking situation gracefully. The driver was courteous and helpful with setup. Affordable and filling — will order again.,24
890,11,Saffron House,Middle Eastern,gold,2024-07-31,5,Showed up early and had everything ready before our guests arrived. Showed up early and had everything ready before our guests arrived. Our go-to caterer for all company events.,29
664,8,Mediterranean Table,Mediterranean,platinum,2024-08-01,4,The flavors were bold and authentic. On-time delivery made our event stress-free.,12
328,4,Bella Cucina Events,Italian,platinum,2024-08-01,5,The quality of the ingredients was outstanding. Everything tasted fresh and flavorful. Great value for the price.,17
342,4,Bella Cucina Events,Italian,platinum,2024-08-02,5,"Everything tasted fresh and flavorful. Everything was labeled clearly, including allergen info. We will definitely be ordering again.",18
434,5,Green Garden Catering,Vegetarian,gold,2024-08-02,5,"Incredibly fresh — you could taste the quality. Everything was labeled clearly, including allergen info. We have used them three times and they get better every time.",27
704,9,Seoul Kitchen Catering,Korean,gold,2024-08-03,5,"Arrived right on time, which is rare. The food exceeded our expectations. Highly recommend to other offices in the area.",20
1067,14,Garden State Greens,Vegetarian,silver,2024-08-05,4,Our team raved about the food all afternoon. Packaging was neat and easy to serve.,15
1104,14,Garden State Greens,Vegetarian,silver,2024-08-06,4,Incredibly fresh — you could taste the quality. Best catering we have had in the office.,16
172,2,Spice Route Catering,Indian,gold,2024-08-06,4,The food was absolutely delicious. Showed up early and had everything ready before our guests arrived.,16
878,11,Saffron House,Middle Eastern,gold,2024-08-07,5,"Arrived right on time, which is rare. Everything was labeled clearly, including allergen info. Worth every penny for a team of 50.",22
506,6,Taqueria Del Sol,Mexican,gold,2024-08-07,5,The driver was courteous and helpful with setup. Best catering we have had in the office. We will definitely be ordering again.,22
518,7,The Grain Bowl,American,silver,2024-08-08,4,The quality of the ingredients was outstanding. Best catering we have had in the office.,15
589,8,Mediterranean Table,Mediterranean,platinum,2024-08-08,5,The food exceeded our expectations. A perfect variety of options for all dietary needs. Competitive pricing without sacrificing quality.,19
461,6,Taqueria Del Sol,Mexican,gold,2024-08-08,4,Portions were generous and well-presented. Packaging was neat and easy to serve.,12
1098,14,Garden State Greens,Vegetarian,silver,2024-08-09,5,"Best catering we have had in the office. Arrived right on time, which is rare. We have used them three times and they get better every time.",27
1052,13,The Smokehouse BBQ,BBQ,silver,2024-08-10,4,"Hot food arrived hot — impressive logistics. Each item was packaged individually, which our team appreciated.",16
595,8,Mediterranean Table,Mediterranean,platinum,2024-08-12,5,The delivery team handled a difficult parking situation gracefully. Incredibly fresh — you could taste the quality. Competitive pricing without sacrificing quality.,22
757,9,Seoul Kitchen Catering,Korean,gold,2024-08-13,4,Showed up early and had everything ready before our guests arrived. Delivery was prompt and professional.,16
532,7,The Grain Bowl,American,silver,2024-08-13,4,Portions were generous and well-presented. Our team raved about the food all afternoon.,13
568,7,The Grain Bowl,American,silver,2024-08-14,4,The driver was courteous and helpful with setup. Incredibly fresh — you could taste the quality.,16
263,4,Bella Cucina Events,Italian,platinum,2024-08-14,5,Showed up early and had everything ready before our guests arrived. Best catering we have had in the office. Worth every penny for a team of 50.,27
1113,14,Garden State Greens,Vegetarian,silver,2024-08-14,4,The driver was courteous and helpful with setup. Everything tasted fresh and flavorful.,13
347,4,Bella Cucina Events,Italian,platinum,2024-08-14,5,Portions were generous and well-presented. The food exceeded our expectations. Affordable and filling — will order again.,17
885,11,Saffron House,Middle Eastern,gold,2024-08-15,4,The flavors were bold and authentic. The food exceeded our expectations.,11
940,12,Pacific Rim Catering,Asian Fusion,silver,2024-08-15,4,"Arrived right on time, which is rare. Everything was labeled clearly, including allergen info.",14
387,5,Green Garden Catering,Vegetarian,gold,2024-08-17,5,"Arrived right on time, which is rare. Incredibly fresh — you could taste the quality. We will definitely be ordering again.",21
644,8,Mediterranean Table,Mediterranean,platinum,2024-08-17,5,Portions were generous and well-presented. On-time delivery made our event stress-free. We have used them three times and they get better every time.,23
3,1,Boston Box Lunch Co.,American,platinum,2024-08-19,5,A perfect variety of options for all dietary needs. The food exceeded our expectations. Great value for the price.,19
624,8,Mediterranean Table,Mediterranean,platinum,2024-08-19,4,Best catering we have had in the office. The food exceeded our expectations.,13
926,12,Pacific Rim Catering,Asian Fusion,silver,2024-08-19,4,On-time delivery made our event stress-free. Packaging was neat and easy to serve.,13
777,10,New England Deli,American,needs_improvement,2024-08-20,4,The flavors were bold and authentic. Best catering we have had in the office.,14
247,3,Harbor Fresh Kitchen,American,silver,2024-08-20,4,Everything tasted fresh and flavorful. Delivery was prompt and professional.,10
1072,14,Garden State Greens,Vegetarian,silver,2024-08-21,5,The food exceeded our expectations. The driver was courteous and helpful with setup. We have used them three times and they get better every time.,25
13,1,Boston Box Lunch Co.,American,platinum,2024-08-22,5,The driver was courteous and helpful with setup. The flavors were bold and authentic. Affordable and filling — will order again.,21
588,7,The Grain Bowl,American,silver,2024-08-22,4,Incredibly fresh — you could taste the quality. The driver was courteous and helpful with setup.,16
123,2,Spice Route Catering,Indian,gold,2024-08-22,4,The flavors were bold and authentic. The driver was courteous and helpful with setup.,14
1096,14,Garden State Greens,Vegetarian,silver,2024-08-22,4,"Arrived right on time, which is rare. The food was absolutely delicious.",12
1103,14,Garden State Greens,Vegetarian,silver,2024-08-22,4,Hot food arrived hot — impressive logistics. The quality of the ingredients was outstanding.,14
615,8,Mediterranean Table,Mediterranean,platinum,2024-08-23,5,The food was absolutely delicious. The food exceeded our expectations. Worth every penny for a team of 50.,18
121,2,Spice Route Catering,Indian,gold,2024-08-23,4,The food exceeded our expectations. The food was absolutely delicious.,10
1018,13,The Smokehouse BBQ,BBQ,silver,2024-08-24,4,The food exceeded our expectations. Best catering we have had in the office.,13
1027,13,The Smokehouse BBQ,BBQ,silver,2024-08-24,4,Showed up early and had everything ready before our guests arrived. Delivery was prompt and professional.,16
683,9,Seoul Kitchen Catering,Korean,gold,2024-08-24,5,Best catering we have had in the office. Eco-friendly containers were a nice touch. Competitive pricing without sacrificing quality.,19
180,3,Harbor Fresh Kitchen,American,silver,2024-08-24,4,"Arrived right on time, which is rare. The quality of the ingredients was outstanding.",14
802,10,New England Deli,American,needs_improvement,2024-08-25,4,"The flavors were bold and authentic. Everything was labeled clearly, including allergen info.",13
1073,14,Garden State Greens,Vegetarian,silver,2024-08-25,5,"Delivery was prompt and professional. Each item was packaged individually, which our team appreciated. Great value for the price.",19
749,9,Seoul Kitchen Catering,Korean,gold,2024-08-25,5,The delivery team handled a difficult parking situation gracefully. A perfect variety of options for all dietary needs. Highly recommend to other offices in the area.,26
1019,13,The Smokehouse BBQ,BBQ,silver,2024-08-26,4,On-time delivery made our event stress-free. Incredibly fresh — you could taste the quality.,14
470,6,Taqueria Del Sol,Mexican,gold,2024-08-26,4,Our team raved about the food all afternoon. The food exceeded our expectations.,13
332,4,Bella Cucina Events,Italian,platinum,2024-08-27,5,Delivery was prompt and professional. Packaging was neat and easy to serve. Competitive pricing without sacrificing quality.,17
566,7,The Grain Bowl,American,silver,2024-08-27,4,Incredibly fresh — you could taste the quality. Our team raved about the food all afternoon.,16
346,4,Bella Cucina Events,Italian,platinum,2024-08-29,5,Hot food arrived hot — impressive logistics. Hot food arrived hot — impressive logistics. We will definitely be ordering again.,20
545,7,The Grain Bowl,American,silver,2024-08-29,4,Our team raved about the food all afternoon. Portions were generous and well-presented.,13
565,7,The Grain Bowl,American,silver,2024-08-31,4,"Arrived right on time, which is rare. The delivery team handled a difficult parking situation gracefully.",16
437,6,Taqueria Del Sol,Mexican,gold,2024-08-31,5,Incredibly fresh — you could taste the quality. Showed up early and had everything ready before our guests arrived. We have used them three times and they get better every time.,31
838,11,Saffron House,Middle Eastern,gold,2024-09-01,5,The flavors were bold and authentic. Showed up early and had everything ready before our guests arrived. Competitive pricing without sacrificing quality.,22
250,3,Harbor Fresh Kitchen,American,silver,2024-09-02,4,Delivery was prompt and professional. Everything tasted fresh and flavorful.,10
229,3,Harbor Fresh Kitchen,American,silver,2024-09-02,4,A perfect variety of options for all dietary needs. The food exceeded our expectations.,14
548,7,The Grain Bowl,American,silver,2024-09-03,4,The food exceeded our expectations. Everything tasted fresh and flavorful.,10
938,12,Pacific Rim Catering,Asian Fusion,silver,2024-09-04,4,Our team raved about the food all afternoon. Portions were generous and well-presented.,13
484,6,Taqueria Del Sol,Mexican,gold,2024-09-04,4,"Arrived right on time, which is rare. The quality of the ingredients was outstanding.",14
795,10,New England Deli,American,needs_improvement,2024-09-04,4,The driver was courteous and helpful with setup. The delivery team handled a difficult parking situation gracefully.,17
275,4,Bella Cucina Events,Italian,platinum,2024-09-05,5,The delivery team handled a difficult parking situation gracefully. Eco-friendly containers were a nice touch. We will definitely be ordering again.,21
539,7,The Grain Bowl,American,silver,2024-09-05,4,The delivery team handled a difficult parking situation gracefully. Incredibly fresh — you could taste the quality.,17
1107,14,Garden State Greens,Vegetarian,silver,2024-09-05,4,"Arrived right on time, which is rare. Incredibly fresh — you could taste the quality.",15
968,12,Pacific Rim Catering,Asian Fusion,silver,2024-09-05,4,"Arrived right on time, which is rare. Everything tasted fresh and flavorful.",12
941,12,Pacific Rim Catering,Asian Fusion,silver,2024-09-05,4,The food was absolutely delicious. Delivery was prompt and professional.,10
410,5,Green Garden Catering,Vegetarian,gold,2024-09-05,4,"The quality of the ingredients was outstanding. Arrived right on time, which is rare.",14
520,7,The Grain Bowl,American,silver,2024-09-07,4,"Everything tasted fresh and flavorful. The presentation was beautiful — looked catered, not just delivered.",15
37,1,Boston Box Lunch Co.,American,platinum,2024-09-07,5,Everything tasted fresh and flavorful. The food was absolutely delicious. Worth every penny for a team of 50.,18
311,4,Bella Cucina Events,Italian,platinum,2024-09-08,5,Delivery was prompt and professional. Best catering we have had in the office. Great value for the price.,18
458,6,Taqueria Del Sol,Mexican,gold,2024-09-08,5,Incredibly fresh — you could taste the quality. The flavors were bold and authentic. Great value for the price.,19
784,10,New England Deli,American,needs_improvement,2024-09-09,4,Hot food arrived hot — impressive logistics. Hot food arrived hot — impressive logistics.,14
706,9,Seoul Kitchen Catering,Korean,gold,2024-09-09,5,The quality of the ingredients was outstanding. Incredibly fresh — you could taste the quality. Worth every penny for a team of 50.,23
742,9,Seoul Kitchen Catering,Korean,gold,2024-09-10,5,"Arrived right on time, which is rare. Delivery was prompt and professional. We have used them three times and they get better every time.",24
579,7,The Grain Bowl,American,silver,2024-09-12,4,"Showed up early and had everything ready before our guests arrived. Each item was packaged individually, which our team appreciated.",20
1106,14,Garden State Greens,Vegetarian,silver,2024-09-12,4,Everything tasted fresh and flavorful. On-time delivery made our event stress-free.,11
76,1,Boston Box Lunch Co.,American,platinum,2024-09-12,5,Portions were generous and well-presented. The delivery team handled a difficult parking situation gracefully. We have used them three times and they get better every time.,26
718,9,Seoul Kitchen Catering,Korean,gold,2024-09-15,4,"The delivery team handled a difficult parking situation gracefully. Everything was labeled clearly, including allergen info.",16
480,6,Taqueria Del Sol,Mexican,gold,2024-09-15,4,Portions were generous and well-presented. Everything tasted fresh and flavorful.,10
16,1,Boston Box Lunch Co.,American,platinum,2024-09-15,5,Everything tasted fresh and flavorful. Hot food arrived hot — impressive logistics. Our go-to caterer for all company events.,19
202,3,Harbor Fresh Kitchen,American,silver,2024-09-16,4,Our team raved about the food all afternoon. On-time delivery made our event stress-free.,14
570,7,The Grain Bowl,American,silver,2024-09-16,4,The food exceeded our expectations. The food exceeded our expectations.,10
1001,13,The Smokehouse BBQ,BBQ,silver,2024-09-16,4,The driver was courteous and helpful with setup. On-time delivery made our event stress-free.,14
61,1,Boston Box Lunch Co.,American,platinum,2024-09-18,5,On-time delivery made our event stress-free. Delivery was prompt and professional. Worth every penny for a team of 50.,19
1082,14,Garden State Greens,Vegetarian,silver,2024-09-19,5,Everything tasted fresh and flavorful. Delivery was prompt and professional. Affordable and filling — will order again.,17
621,8,Mediterranean Table,Mediterranean,platinum,2024-09-19,5,Hot food arrived hot — impressive logistics. Everything tasted fresh and flavorful. Great value for the price.,17
861,11,Saffron House,Middle Eastern,gold,2024-09-19,5,"Arrived right on time, which is rare. Eco-friendly containers were a nice touch. We have used them three times and they get better every time.",25
794,10,New England Deli,American,needs_improvement,2024-09-19,4,Hot food arrived hot — impressive logistics. On-time delivery made our event stress-free.,13
798,10,New England Deli,American,needs_improvement,2024-09-20,4,Delivery was prompt and professional. The quality of the ingredients was outstanding.,12
384,5,Green Garden Catering,Vegetarian,gold,2024-09-20,5,On-time delivery made our event stress-free. Everything tasted fresh and flavorful. We will definitely be ordering again.,17
271,4,Bella Cucina Events,Italian,platinum,2024-09-21,5,Incredibly fresh — you could taste the quality. Best catering we have had in the office. Affordable and filling — will order again.,23
1150,15,Federal Street Fare,American,needs_improvement,2024-09-21,4,Portions were generous and well-presented. The driver was courteous and helpful with setup.,13
291,4,Bella Cucina Events,Italian,platinum,2024-09-22,5,Best catering we have had in the office. Delivery was prompt and professional. Great value for the price.,18
301,4,Bella Cucina Events,Italian,platinum,2024-09-22,5,Showed up early and had everything ready before our guests arrived. Hot food arrived hot — impressive logistics. Already booked our next order.,23
700,9,Seoul Kitchen Catering,Korean,gold,2024-09-23,4,Showed up early and had everything ready before our guests arrived. Best catering we have had in the office.,19
882,11,Saffron House,Middle Eastern,gold,2024-09-24,4,"Arrived right on time, which is rare. The delivery team handled a difficult parking situation gracefully.",16
280,4,Bella Cucina Events,Italian,platinum,2024-09-25,5,Hot food arrived hot — impressive logistics. Best catering we have had in the office. Highly recommend to other offices in the area.,23
279,4,Bella Cucina Events,Italian,platinum,2024-09-25,5,Showed up early and had everything ready before our guests arrived. Incredibly fresh — you could taste the quality. Highly recommend to other offices in the area.,27
498,6,Taqueria Del Sol,Mexican,gold,2024-09-25,4,On-time delivery made our event stress-free. Portions were generous and well-presented.,11
717,9,Seoul Kitchen Catering,Korean,gold,2024-09-26,5,"The food was absolutely delicious. Each item was packaged individually, which our team appreciated. Already booked our next order.",19
455,6,Taqueria Del Sol,Mexican,gold,2024-09-28,5,"Hot food arrived hot — impressive logistics. The presentation was beautiful — looked catered, not just delivered. Great value for the price.",22
1009,13,The Smokehouse BBQ,BBQ,silver,2024-09-30,4,Showed up early and had everything ready before our guests arrived. A perfect variety of options for all dietary needs.,20
964,12,Pacific Rim Catering,Asian Fusion,silver,2024-10-01,4,"Portions were generous and well-presented. Everything was labeled clearly, including allergen info.",12
429,5,Green Garden Catering,Vegetarian,gold,2024-10-02,4,"Everything tasted fresh and flavorful. Each item was packaged individually, which our team appreciated.",14
186,3,Harbor Fresh Kitchen,American,silver,2024-10-03,4,The delivery team handled a difficult parking situation gracefully. Eco-friendly containers were a nice touch.,15
428,5,Green Garden Catering,Vegetarian,gold,2024-10-03,5,Our team raved about the food all afternoon. Everything tasted fresh and flavorful. Highly recommend to other offices in the area.,21
696,9,Seoul Kitchen Catering,Korean,gold,2024-10-04,5,On-time delivery made our event stress-free. Incredibly fresh — you could taste the quality. Competitive pricing without sacrificing quality.,19
821,10,New England Deli,American,needs_improvement,2024-10-04,4,The food was absolutely delicious. A perfect variety of options for all dietary needs.,14
350,5,Green Garden Catering,Vegetarian,gold,2024-10-05,4,The driver was courteous and helpful with setup. Our team raved about the food all afternoon.,16
500,6,Taqueria Del Sol,Mexican,gold,2024-10-05,4,"Incredibly fresh — you could taste the quality. Arrived right on time, which is rare.",15
374,5,Green Garden Catering,Vegetarian,gold,2024-10-05,4,The food exceeded our expectations. Incredibly fresh — you could taste the quality.,13
656,8,Mediterranean Table,Mediterranean,platinum,2024-10-05,4,Portions were generous and well-presented. Best catering we have had in the office.,13
612,8,Mediterranean Table,Mediterranean,platinum,2024-10-07,5,"Best catering we have had in the office. Everything was labeled clearly, including allergen info. Great value for the price.",20
1071,14,Garden State Greens,Vegetarian,silver,2024-10-07,4,On-time delivery made our event stress-free. The quality of the ingredients was outstanding.,13
217,3,Harbor Fresh Kitchen,American,silver,2024-10-08,5,Delivery was prompt and professional. Eco-friendly containers were a nice touch. Our go-to caterer for all company events.,18
610,8,Mediterranean Table,Mediterranean,platinum,2024-10-08,5,A perfect variety of options for all dietary needs. The flavors were bold and authentic. We have used them three times and they get better every time.,27
1195,15,Federal Street Fare,American,needs_improvement,2024-10-08,4,"Arrived right on time, which is rare. The food exceeded our expectations.",12
721,9,Seoul Kitchen Catering,Korean,gold,2024-10-10,4,Our team raved about the food all afternoon. Incredibly fresh — you could taste the quality.,16
40,1,Boston Box Lunch Co.,American,platinum,2024-10-11,5,"The driver was courteous and helpful with setup. The presentation was beautiful — looked catered, not just delivered. Already booked our next order.",23
223,3,Harbor Fresh Kitchen,American,silver,2024-10-11,4,The food was absolutely delicious. Incredibly fresh — you could taste the quality.,13
765,10,New England Deli,American,needs_improvement,2024-10-11,4,Best catering we have had in the office. The flavors were bold and authentic.,14
335,4,Bella Cucina Events,Italian,platinum,2024-10-11,5,Portions were generous and well-presented. On-time delivery made our event stress-free. Competitive pricing without sacrificing quality.,16
321,4,Bella Cucina Events,Italian,platinum,2024-10-13,5,On-time delivery made our event stress-free. Hot food arrived hot — impressive logistics. We will definitely be ordering again.,19
1034,13,The Smokehouse BBQ,BBQ,silver,2024-10-14,4,Best catering we have had in the office. Everything tasted fresh and flavorful.,13
676,8,Mediterranean Table,Mediterranean,platinum,2024-10-14,5,A perfect variety of options for all dietary needs. A perfect variety of options for all dietary needs. Affordable and filling — will order again.,25
257,4,Bella Cucina Events,Italian,platinum,2024-10-16,5,The quality of the ingredients was outstanding. The driver was courteous and helpful with setup. We will definitely be ordering again.,21
982,12,Pacific Rim Catering,Asian Fusion,silver,2024-10-17,4,"On-time delivery made our event stress-free. Everything was labeled clearly, including allergen info.",13
1199,15,Federal Street Fare,American,needs_improvement,2024-10-21,4,On-time delivery made our event stress-free. Everything tasted fresh and flavorful.,11
162,2,Spice Route Catering,Indian,gold,2024-10-21,5,Showed up early and had everything ready before our guests arrived. Everything tasted fresh and flavorful. We have used them three times and they get better every time.,28
1044,13,The Smokehouse BBQ,BBQ,silver,2024-10-22,4,Everything tasted fresh and flavorful. The driver was courteous and helpful with setup.,13
352,5,Green Garden Catering,Vegetarian,gold,2024-10-23,4,Best catering we have had in the office. The food exceeded our expectations.,13
858,11,Saffron House,Middle Eastern,gold,2024-10-24,5,"The delivery team handled a difficult parking situation gracefully. Arrived right on time, which is rare. We have used them three times and they get better every time.",28
805,10,New England Deli,American,needs_improvement,2024-10-24,4,On-time delivery made our event stress-free. Packaging was neat and easy to serve.,13
720,9,Seoul Kitchen Catering,Korean,gold,2024-10-24,5,"Portions were generous and well-presented. Arrived right on time, which is rare. We have used them three times and they get better every time.",24
701,9,Seoul Kitchen Catering,Korean,gold,2024-10-24,4,The driver was courteous and helpful with setup. Incredibly fresh — you could taste the quality.,16
1056,13,The Smokehouse BBQ,BBQ,silver,2024-10-24,4,The delivery team handled a difficult parking situation gracefully. A perfect variety of options for all dietary needs.,18
785,10,New England Deli,American,needs_improvement,2024-10-25,4,Our team raved about the food all afternoon. Incredibly fresh — you could taste the quality.,16
276,4,Bella Cucina Events,Italian,platinum,2024-10-26,5,"The driver was courteous and helpful with setup. Everything was labeled clearly, including allergen info. Affordable and filling — will order again.",22
1055,13,The Smokehouse BBQ,BBQ,silver,2024-10-26,4,The driver was courteous and helpful with setup. Portions were generous and well-presented.,13
604,8,Mediterranean Table,Mediterranean,platinum,2024-10-26,5,Our team raved about the food all afternoon. Showed up early and had everything ready before our guests arrived. Highly recommend to other offices in the area.,27
791,10,New England Deli,American,needs_improvement,2024-10-26,4,"Showed up early and had everything ready before our guests arrived. The presentation was beautiful — looked catered, not just delivered.",21
231,3,Harbor Fresh Kitchen,American,silver,2024-10-27,4,Incredibly fresh — you could taste the quality. Packaging was neat and easy to serve.,15
727,9,Seoul Kitchen Catering,Korean,gold,2024-10-27,4,Our team raved about the food all afternoon. Hot food arrived hot — impressive logistics.,15
447,6,Taqueria Del Sol,Mexican,gold,2024-10-28,4,The food exceeded our expectations. The flavors were bold and authentic.,11
1169,15,Federal Street Fare,American,needs_improvement,2024-10-29,4,"The flavors were bold and authentic. Everything was labeled clearly, including allergen info.",13
848,11,Saffron House,Middle Eastern,gold,2024-10-30,4,The delivery team handled a difficult parking situation gracefully. The flavors were bold and authentic.,15
797,10,New England Deli,American,needs_improvement,2024-10-31,4,"Arrived right on time, which is rare. Showed up early and had everything ready before our guests arrived.",18
931,12,Pacific Rim Catering,Asian Fusion,silver,2024-11-01,4,Our team raved about the food all afternoon. The delivery team handled a difficult parking situation gracefully.,17
1153,15,Federal Street Fare,American,needs_improvement,2024-11-02,4,"Everything tasted fresh and flavorful. The presentation was beautiful — looked catered, not just delivered.",15
667,8,Mediterranean Table,Mediterranean,platinum,2024-11-02,5,"Arrived right on time, which is rare. Everything was labeled clearly, including allergen info. Great value for the price.",19
431,5,Green Garden Catering,Vegetarian,gold,2024-11-02,5,Best catering we have had in the office. Portions were generous and well-presented. We will definitely be ordering again.,19
106,2,Spice Route Catering,Indian,gold,2024-11-03,5,The delivery team handled a difficult parking situation gracefully. The driver was courteous and helpful with setup. We have used them three times and they get better every time.,29
1005,13,The Smokehouse BBQ,BBQ,silver,2024-11-03,4,On-time delivery made our event stress-free. Delivery was prompt and professional.,11
400,5,Green Garden Catering,Vegetarian,gold,2024-11-04,5,Our team raved about the food all afternoon. The quality of the ingredients was outstanding. We will definitely be ordering again.,21
364,5,Green Garden Catering,Vegetarian,gold,2024-11-04,5,Our team raved about the food all afternoon. The driver was courteous and helpful with setup. Worth every penny for a team of 50.,24
650,8,Mediterranean Table,Mediterranean,platinum,2024-11-04,5,Portions were generous and well-presented. The food was absolutely delicious. Our go-to caterer for all company events.,17
922,12,Pacific Rim Catering,Asian Fusion,silver,2024-11-05,4,On-time delivery made our event stress-free. The delivery team handled a difficult parking situation gracefully.,15
397,5,Green Garden Catering,Vegetarian,gold,2024-11-06,5,Delivery was prompt and professional. The flavors were bold and authentic. Our go-to caterer for all company events.,18
723,9,Seoul Kitchen Catering,Korean,gold,2024-11-07,4,"The delivery team handled a difficult parking situation gracefully. Everything was labeled clearly, including allergen info.",16
56,1,Boston Box Lunch Co.,American,platinum,2024-11-07,4,The food exceeded our expectations. The food exceeded our expectations.,10
157,2,Spice Route Catering,Indian,gold,2024-11-08,5,On-time delivery made our event stress-free. Portions were generous and well-presented. Affordable and filling — will order again.,18
554,7,The Grain Bowl,American,silver,2024-11-10,4,Best catering we have had in the office. Our team raved about the food all afternoon.,16
1175,15,Federal Street Fare,American,needs_improvement,2024-11-10,4,Our team raved about the food all afternoon. Best catering we have had in the office.,16
862,11,Saffron House,Middle Eastern,gold,2024-11-11,5,The flavors were bold and authentic. A perfect variety of options for all dietary needs. We will definitely be ordering again.,21
309,4,Bella Cucina Events,Italian,platinum,2024-11-12,5,Showed up early and had everything ready before our guests arrived. A perfect variety of options for all dietary needs. Great value for the price.,25
1008,13,The Smokehouse BBQ,BBQ,silver,2024-11-13,4,"Arrived right on time, which is rare. Hot food arrived hot — impressive logistics.",14
1007,13,The Smokehouse BBQ,BBQ,silver,2024-11-13,4,Delivery was prompt and professional. A perfect variety of options for all dietary needs.,14
546,7,The Grain Bowl,American,silver,2024-11-15,4,On-time delivery made our event stress-free. The driver was courteous and helpful with setup.,14
583,7,The Grain Bowl,American,silver,2024-11-15,4,"Delivery was prompt and professional. Each item was packaged individually, which our team appreciated.",14
404,5,Green Garden Catering,Vegetarian,gold,2024-11-15,5,Delivery was prompt and professional. On-time delivery made our event stress-free. Affordable and filling — will order again.,18
486,6,Taqueria Del Sol,Mexican,gold,2024-11-16,4,Delivery was prompt and professional. The delivery team handled a difficult parking situation gracefully.,14
748,9,Seoul Kitchen Catering,Korean,gold,2024-11-16,4,Hot food arrived hot — impressive logistics. Portions were generous and well-presented.,12
1164,15,Federal Street Fare,American,needs_improvement,2024-11-17,4,"The driver was courteous and helpful with setup. The presentation was beautiful — looked catered, not just delivered.",18
112,2,Spice Route Catering,Indian,gold,2024-11-17,4,The delivery team handled a difficult parking situation gracefully. Incredibly fresh — you could taste the quality.,17
893,11,Saffron House,Middle Eastern,gold,2024-11-17,4,Our team raved about the food all afternoon. The driver was courteous and helpful with setup.,16
728,9,Seoul Kitchen Catering,Korean,gold,2024-11-17,5,On-time delivery made our event stress-free. On-time delivery made our event stress-free. Affordable and filling — will order again.,19
1123,14,Garden State Greens,Vegetarian,silver,2024-11-18,5,"Arrived right on time, which is rare. The presentation was beautiful — looked catered, not just delivered. Competitive pricing without sacrificing quality.",22
